"rent, rub/month",full_address,city,"price_per_sqm, rub/month","square, m^2",type,url
1029703,"Рязанский проспект, 6",Москва,1167,882,Универсальное помещение,https://msk.n1.ru/view/113058144/?open_card_kn
1300000,"улица Долгоруковская, 40",Москва,8029,161,Универсальное помещение,https://msk.n1.ru/view/115211060/?open_card_kn
520000,"Сеченовский переулок, 5",Москва,4521,115,Универсальное помещение,https://msk.n1.ru/view/115918879/?open_card_kn
5087000,"улица Почтовая Б., 36 ст1",Москва,2499,2035,Универсальное помещение,https://msk.n1.ru/view/115918605/?open_card_kn
280000,"проспект Адмирала Лазарева, 55",Москва,1686,166,Универсальное помещение,https://msk.n1.ru/view/113427129/?open_card_kn
542449,"улица Новаторов, 15",Москва,1584,342,Универсальное помещение,https://msk.n1.ru/view/114870975/?open_card_kn
122700,"Рязанский проспект, 6",Москва,1250,98,Универсальное помещение,https://msk.n1.ru/view/115904117/?open_card_kn
549996,"улица Мневники Нижн., 10",Москва,9120,60,Универсальное помещение,https://msk.n1.ru/view/114141998/?open_card_kn
20602500,"улица Кржижановского, 13",Москва,3075,6700,Универсальное помещение,https://msk.n1.ru/view/114141968/?open_card_kn
210900,"улица Новаторов, 15",Москва,1584,133,Универсальное помещение,https://msk.n1.ru/view/114870570/?open_card_kn
79990,"2-й Ходынский проезд, 5 ст6",Москва,2051,39,Универсальное помещение,https://msk.n1.ru/view/115533385/?open_card_kn
341000,"Кожевнический 1-й переулок, 6 ст1",Москва,1833,186,Универсальное помещение,https://msk.n1.ru/view/115895613/?open_card_kn
499000,"улица Первомайская, 42",Москва,2495,200,Универсальное помещение,https://msk.n1.ru/view/115888826/?open_card_kn
103680,"проезд улицашоссепр-дпр-д-й, 4 ст4",Москва,1200,86,Универсальное помещение,https://msk.n1.ru/view/114456812/?open_card_kn
202080,"проезд улицашоссепр-дпр-д-й, 4 ст4",Москва,1200,168,Универсальное помещение,https://msk.n1.ru/view/114456792/?open_card_kn
966875,"Академика Сахарова проспект, 9",Москва,4250,227,Универсальное помещение,https://msk.n1.ru/view/111938198/?open_card_kn
8128515,"Ленинградское шоссе, 346",Москва,1541,5272,Универсальное помещение,https://msk.n1.ru/view/109819574/?open_card_kn
563400,"улица Клары Цеткин, 29 ст2",Москва,2000,281,Универсальное помещение,https://msk.n1.ru/view/107308411/?open_card_kn
125000,"улица Сущевский Вал, 3/5а",Москва,710,176,Универсальное помещение,https://msk.n1.ru/view/109795581/?open_card_kn
1184400,"проезд улицашоссепр-дпр-д-й, 4 ст5",Москва,1680,705,Универсальное помещение,https://msk.n1.ru/view/115515578/?open_card_kn
1450806,"улица Новаторов, 15",Москва,1584,916,Универсальное помещение,https://msk.n1.ru/view/112980957/?open_card_kn
1044340,"улица Малая Семеновская, 9 ст14г",Москва,2200,474,Универсальное помещение,https://msk.n1.ru/view/115500091/?open_card_kn
230000,"улица Электродная, 2 ст3",Москва,1533,150,Универсальное помещение,https://msk.n1.ru/view/115494643/?open_card_kn
650400,"проезд улицашоссепр-дпр-д-й, 4 ст2",Москва,2400,271,Универсальное помещение,https://msk.n1.ru/view/112958614/?open_card_kn
9475643,"Ленинградское шоссе, 346",Москва,1541,6146,Универсальное помещение,https://msk.n1.ru/view/109748424/?open_card_kn
6674471,"Ленинградское шоссе, 346",Москва,1541,4329,Универсальное помещение,https://msk.n1.ru/view/109746084/?open_card_kn
786040,"улица Бабаевская, 4 ст1",Москва,1459,539,Универсальное помещение,https://msk.n1.ru/view/112941815/?open_card_kn
350000,"улица Мневники Нижн., 10",Москва,8883,39,Универсальное помещение,https://msk.n1.ru/view/113336075/?open_card_kn
336000,"проезд улицашоссепр-дпр-д-й, 4 ст2",Москва,1680,200,Универсальное помещение,https://msk.n1.ru/view/113336065/?open_card_kn
425000,"улица Мневники Нижн., 10",Москва,7870,54,Универсальное помещение,https://msk.n1.ru/view/113336055/?open_card_kn
260000,"улица Электродная, 2 ст37",Москва,1625,160,Универсальное помещение,https://msk.n1.ru/view/115819581/?open_card_kn
47712,"улица Конструктора Гуськова, 8 ст10",Москва,960,49,Универсальное помещение,https://msk.n1.ru/view/111865179/?open_card_kn
5760000,"улица Конструктора Гуськова, 8 ст10",Москва,1440,4000,Универсальное помещение,https://msk.n1.ru/view/111865130/?open_card_kn
750000,"улица Мневники Нижн., 10",Москва,6122,122,Универсальное помещение,https://msk.n1.ru/view/113321854/?open_card_kn
237300,"Каширское шоссе, 14",Москва,1500,158,Универсальное помещение,https://msk.n1.ru/view/115810510/?open_card_kn
581700,"Каширское шоссе, 14",Москва,1166,498,Универсальное помещение,https://msk.n1.ru/view/115807144/?open_card_kn
1000000,"улица Большая Якиманка, 5",Москва,3030,330,Универсальное помещение,https://msk.n1.ru/view/115800442/?open_card_kn
190276,"улица Бутырская, 67 ст1",Москва,1792,106,Универсальное помещение,https://msk.n1.ru/view/115790654/?open_card_kn
575000,"Трехпрудный переулок, 4 ст1",Москва,4160,138,Универсальное помещение,https://msk.n1.ru/view/112489161/?open_card_kn
1170000,"улица Бронная Б., 25 ст3",Москва,24476,47,Универсальное помещение,https://msk.n1.ru/view/115785530/?open_card_kn
412345,"улица Флотская, 62",Москва,716,575,Универсальное помещение,https://msk.n1.ru/view/113672827/?open_card_kn
400000,"улица Мневники Нижн., 10",Москва,8048,49,Универсальное помещение,https://msk.n1.ru/view/112884915/?open_card_kn
420000,"улица Мневники Нижн., 10",Москва,6807,61,Универсальное помещение,https://msk.n1.ru/view/112883074/?open_card_kn
650000,"улица Мневники Нижн., 10",Москва,5306,122,Универсальное помещение,https://msk.n1.ru/view/112883073/?open_card_kn
130000,"улица Электродная, 2 ст32",Москва,2485,52,Универсальное помещение,https://msk.n1.ru/view/115078233/?open_card_kn
470000,"улица Мневники Нижн., 10",Москва,5824,80,Универсальное помещение,https://msk.n1.ru/view/112882709/?open_card_kn
480000,"улица Мневники Нижн., 10",Москва,5962,80,Универсальное помещение,https://msk.n1.ru/view/112882424/?open_card_kn
225000,"улица Нагатинская набережная, 10а",Москва,3743,60,Универсальное помещение,https://msk.n1.ru/view/115418531/?open_card_kn
1500000,"Съезжинский переулок, 5 ст2",Москва,2586,580,Универсальное помещение,https://msk.n1.ru/view/115057978/?open_card_kn
1045500,"улица Велозаводская, 3",Москва,1708,612,Универсальное помещение,https://msk.n1.ru/view/115057807/?open_card_kn
9590000,"Саввинский Б. переулок, 16 ст3",Москва,5000,1918,Универсальное помещение,https://msk.n1.ru/view/115057153/?open_card_kn
12289500,"улица Городская, 8",Москва,1299,9455,Универсальное помещение,https://msk.n1.ru/view/115057116/?open_card_kn
662000,"улица Сущевский Вал, 16 ст1",Москва,2330,284,Универсальное помещение,https://msk.n1.ru/view/115737154/?open_card_kn
75400,"Старопетровский проезд, 9а",Москва,1999,37,Универсальное помещение,https://msk.n1.ru/view/112811168/?open_card_kn
31850,"улица Ясеневая, 26",Москва,1084,29,Универсальное помещение,https://msk.n1.ru/view/115725759/?open_card_kn
1000000,"улица Новокузнецкая, 4 ст4",Москва,2666,375,Универсальное помещение,https://msk.n1.ru/view/114298254/?open_card_kn
91440,"улица Футбольная (п Десеновское), 17",Москва,1800,50,Универсальное помещение,https://msk.n1.ru/view/115704618/?open_card_kn
55834,"улица Бабаевская, 4 ст1",Москва,1667,33,Универсальное помещение,https://msk.n1.ru/view/115012816/?open_card_kn
1584000,"улица Конструктора Гуськова, 14 ст2",Москва,1320,1200,Универсальное помещение,https://msk.n1.ru/view/99733172/?open_card_kn
1983331,"улица Почтовая Б., 39 ст1",Москва,2084,952,Универсальное помещение,https://msk.n1.ru/view/114624120/?open_card_kn
2713954,"улица Сергия Радонежского, 13 ст1",Москва,2084,1302,Универсальное помещение,https://msk.n1.ru/view/112385730/?open_card_kn
200000,"улица Мневники Нижн., 9",Москва,4310,46,Универсальное помещение,https://msk.n1.ru/view/113564817/?open_card_kn
270000,"улица Мневники Нижн., 7",Москва,9963,27,Универсальное помещение,https://msk.n1.ru/view/113896375/?open_card_kn
122400,"проезд улицашоссепр-дпр-д-й, 4 ст4",Москва,1800,68,Универсальное помещение,https://msk.n1.ru/view/112739285/?open_card_kn
300000,"улица Мневники Нижн., 9",Москва,4885,61,Универсальное помещение,https://msk.n1.ru/view/112739225/?open_card_kn
1029703,"Рязанский проспект, 6",Москва,1167,882,Универсальное помещение,https://msk.n1.ru/view/112714784/?open_card_kn
251535,"Вернадского проспект, 21",Москва,1167,215,Универсальное помещение,https://msk.n1.ru/view/115661239/?open_card_kn
290000,"Энтузиастов шоссе, 31 ст17",Москва,2084,139,Универсальное помещение,https://msk.n1.ru/view/115652089/?open_card_kn
1500000,"улица Пречистенка, 19 ст2",Москва,13636,110,Универсальное помещение,https://msk.n1.ru/view/114210381/?open_card_kn
285500,"улица Авиаконструктора Микояна, 14",Москва,2500,114,Универсальное помещение,https://msk.n1.ru/view/106570822/?open_card_kn
2708329,"улица Сергия Радонежского, 13 ст1",Москва,2084,1300,Универсальное помещение,https://msk.n1.ru/view/115281694/?open_card_kn
262800,"улица Мустая Карима, 12",Москва,3000,87,Универсальное помещение,https://msk.n1.ru/view/113865903/?open_card_kn
276000,"улица Конструктора Гуськова, 8 ст10",Москва,1380,200,Универсальное помещение,https://msk.n1.ru/view/114562893/?open_card_kn
358800,"проезд улицашоссепр-дпр-д-й, 4 ст4",Москва,1560,230,Универсальное помещение,https://msk.n1.ru/view/114562535/?open_card_kn
106334,"улица Малая Семеновская, 9 ст3",Москва,1667,63,Универсальное помещение,https://msk.n1.ru/view/114947525/?open_card_kn
679233,"улица Флотская, 5",Москва,1166,582,Универсальное помещение,https://msk.n1.ru/view/77595748/?open_card_kn
801210,"улица Зои и Александра Космодемьянских, 7а",Москва,2917,274,Универсальное помещение,https://msk.n1.ru/view/77591921/?open_card_kn
5000000,"улица Академика Варги, 8",Москва,2000,2500,Универсальное помещение,https://msk.n1.ru/view/77556468/?open_card_kn
149317,"улица Михневская, 8",Москва,1416,105,Универсальное помещение,https://msk.n1.ru/view/77535593/?open_card_kn
93900,"улица Скобелевская, 22",Москва,1000,93,Универсальное помещение,https://msk.n1.ru/view/77518487/?open_card_kn
144733,"улица Ясеневая, 26",Москва,1084,133,Универсальное помещение,https://msk.n1.ru/view/115626802/?open_card_kn
650000,"Кисельный Нижн. переулок, 4",Москва,4642,140,Универсальное помещение,https://msk.n1.ru/view/113835635/?open_card_kn
249600,"улица Нежинская, 17",Москва,1000,249,Универсальное помещение,https://msk.n1.ru/view/110586095/?open_card_kn
91094,"улица Бажова, 16",Москва,1198,76,Универсальное помещение,https://msk.n1.ru/view/108536319/?open_card_kn
52000,"улица Главмосстроя, 22",Москва,2600,20,Универсальное помещение,https://msk.n1.ru/view/109321463/?open_card_kn
190000,"проезд Шелихова, 9",Москва,2790,68,Универсальное помещение,https://msk.n1.ru/view/115952504/?open_card_kn
350000,"улица Красная Пресня, 38",Москва,8750,40,Универсальное помещение,https://msk.n1.ru/view/115952503/?open_card_kn
1800000,"улица Ярцевская, 32",Москва,5763,312,Универсальное помещение,https://msk.n1.ru/view/115952468/?open_card_kn
650000,"Казенный Б. переулок, 8 ст2",Москва,3509,185,Универсальное помещение,https://msk.n1.ru/view/115952467/?open_card_kn
450000,"улица Бехтерева, 41",Москва,1034,435,Универсальное помещение,https://msk.n1.ru/view/115952465/?open_card_kn
190000,"проезд Шелихова, 9",Москва,2918,65,Универсальное помещение,https://msk.n1.ru/view/115952459/?open_card_kn
250000,"Осенний бульвар, 7",Москва,4251,58,Универсальное помещение,https://msk.n1.ru/view/115952365/?open_card_kn
28400,"Грохольский переулок, 10",Москва,1420,20,Универсальное помещение,https://msk.n1.ru/view/115952361/?open_card_kn
900000,"улица Ярцевская, 32",Москва,6976,129,Универсальное помещение,https://msk.n1.ru/view/115952352/?open_card_kn
225000,"Олимпийской Деревни проезд, 22а",Москва,1500,150,Универсальное помещение,https://msk.n1.ru/view/115952312/?open_card_kn
160000,"Ленинградский проспект, 15 ст28",Москва,4444,36,Универсальное помещение,https://msk.n1.ru/view/115952301/?open_card_kn
350000,"улица Зацепский Вал, 2 ст3",Москва,9210,38,Универсальное помещение,https://msk.n1.ru/view/115952299/?open_card_kn
25000,"улица Андреевка, 42г",Москва,1000,25,Универсальное помещение,https://msk.n1.ru/view/115952251/?open_card_kn
2287200,"Вернадского проспект, 80",Москва,12000,190,Универсальное помещение,https://msk.n1.ru/view/114527209/?open_card_kn
460000,"улица Челюскинская, 9",Москва,2300,200,Универсальное помещение,https://msk.n1.ru/view/114527074/?open_card_kn
797000,"улица Красноказарменная, 12 ст38",Москва,2001,398,Универсальное помещение,https://msk.n1.ru/view/115952159/?open_card_kn
1800000,"улица Челюскинская, 9",Москва,2250,800,Универсальное помещение,https://msk.n1.ru/view/114527064/?open_card_kn
60000,"Олимпийской Деревни проезд, 22а",Москва,1500,40,Универсальное помещение,https://msk.n1.ru/view/115952141/?open_card_kn
2421900,"Вернадского проспект, 80",Москва,13000,186,Универсальное помещение,https://msk.n1.ru/view/114526949/?open_card_kn
420000,"Дмитровское шоссе, 85",Москва,1527,275,Универсальное помещение,https://msk.n1.ru/view/114915536/?open_card_kn
500000,"улица 1905 года, 9 ст1",Москва,2500,200,Универсальное помещение,https://msk.n1.ru/view/106892500/?open_card_kn
60000,"улица Енисейская, 5",Москва,2400,25,Универсальное помещение,https://msk.n1.ru/view/106538912/?open_card_kn
245000,"Симферопольский бульвар, 37",Москва,5975,41,Универсальное помещение,https://msk.n1.ru/view/114915358/?open_card_kn
900000,"Рязанский проспект, 3б",Москва,2956,304,Универсальное помещение,https://msk.n1.ru/view/115258792/?open_card_kn
660000,"улица Бауманская 2-я, 9 ст3",Москва,5003,131,Универсальное помещение,https://msk.n1.ru/view/115943007/?open_card_kn
50700,"Волжский бульвар, 51 ст7",Москва,3000,16,Универсальное помещение,https://msk.n1.ru/view/115929271/?open_card_kn
101753,"улица Золоторожский Вал, 11 ст22",Москва,1649,61,Универсальное помещение,https://msk.n1.ru/view/115929269/?open_card_kn
750000,"Измайловский проспект, 91",Москва,773,970,Универсальное помещение,https://msk.n1.ru/view/115920836/?open_card_kn
110000,"улица Стахановская, 25 ст1",Москва,2000,55,Универсальное помещение,https://msk.n1.ru/view/115914725/?open_card_kn
180000,"улица Бауманская 2-я, 9 ст3",Москва,4639,38,Универсальное помещение,https://msk.n1.ru/view/115904171/?open_card_kn
396000,"улица Бауманская 2-я, 9 ст3",Москва,4520,87,Универсальное помещение,https://msk.n1.ru/view/115903444/?open_card_kn
2446212,"Пестовский переулок, 16 ст1",Москва,2917,838,Универсальное помещение,https://msk.n1.ru/view/115903353/?open_card_kn
230000,"улица Бауманская 2-я, 9 ст3",Москва,3605,63,Универсальное помещение,https://msk.n1.ru/view/115903354/?open_card_kn
1500000,"Ксеньинский переулок, 3",Москва,2652,565,Универсальное помещение,https://msk.n1.ru/view/115903332/?open_card_kn
375000,"улица Павла Корчагина, 10",Москва,1495,250,Универсальное помещение,https://msk.n1.ru/view/115885667/?open_card_kn
140000,"улица Николая Озерова, 2",Москва,3988,35,Универсальное помещение,https://msk.n1.ru/view/115866222/?open_card_kn
205426,"улица Пяловская, 1",Москва,1781,115,Универсальное помещение,https://msk.n1.ru/view/115863343/?open_card_kn
1081920,"улица Брестская 2-я, 48",Москва,6998,154,Универсальное помещение,https://msk.n1.ru/view/115825808/?open_card_kn
3200000,"улица Вавилова, 91",Москва,2406,1330,Универсальное помещение,https://msk.n1.ru/view/115813533/?open_card_kn
3200000,"улица Вавилова, 91",Москва,2406,1330,Универсальное помещение,https://msk.n1.ru/view/115813529/?open_card_kn
217280,"улица Почтовая М., 12",Москва,3199,67,Универсальное помещение,https://msk.n1.ru/view/115810509/?open_card_kn
128010,"улица Летчика Осканова, 6",Москва,1700,75,Универсальное помещение,https://msk.n1.ru/view/115810183/?open_card_kn
197000,"Буденного проспект, 27",Москва,1296,152,Универсальное помещение,https://msk.n1.ru/view/115807877/?open_card_kn
65750,"Каширское шоссе, 14",Москва,2500,26,Универсальное помещение,https://msk.n1.ru/view/115782649/?open_card_kn
70000,"Ленинский проспект, 105",Москва,3181,22,Универсальное помещение,https://msk.n1.ru/view/115777128/?open_card_kn
135000,"Бескудниковский бульвар, 30",Москва,2076,65,Универсальное помещение,https://msk.n1.ru/view/115763245/?open_card_kn
30000,"Волжский бульвар, 51 ст19",Москва,1538,19,Универсальное помещение,https://msk.n1.ru/view/115757601/?open_card_kn
1669585,"улица Рочдельская, 20",Москва,4167,400,Универсальное помещение,https://msk.n1.ru/view/115754616/?open_card_kn
50560,"улица Нововатутинская-6-я (п Десеновское), 2",Москва,3200,15,Универсальное помещение,https://msk.n1.ru/view/115754613/?open_card_kn
550000,"улица Никулинская, 11",Москва,1270,432,Универсальное помещение,https://msk.n1.ru/view/115754611/?open_card_kn
1465017,"улица Новочеремушкинская, 71",Москва,1833,799,Универсальное помещение,https://msk.n1.ru/view/115754512/?open_card_kn
520000,"улица Садовая-Самотечная, 15",Москва,4727,110,Универсальное помещение,https://msk.n1.ru/view/115754232/?open_card_kn
228000,"Саввинский Б. переулок, 9 ст3",Москва,2919,78,Универсальное помещение,https://msk.n1.ru/view/115725754/?open_card_kn
1754400,"Академика Сахарова проспект, 7",Москва,3000,584,Универсальное помещение,https://msk.n1.ru/view/115719228/?open_card_kn
250000,"Стремянный переулок, 35",Москва,6250,40,Универсальное помещение,https://msk.n1.ru/view/115704920/?open_card_kn
2215671,"улица Бережковская набережная, 28",Москва,1917,1156,Универсальное помещение,https://msk.n1.ru/view/115678238/?open_card_kn
2215671,"улица Бережковская набережная, 28",Москва,1917,1156,Универсальное помещение,https://msk.n1.ru/view/115678147/?open_card_kn
1400000,"Татарский М. переулок, 4 ст3",Москва,1694,826,Универсальное помещение,https://msk.n1.ru/view/115662582/?open_card_kn
1400000,"Татарский М. переулок, 4 ст3",Москва,1694,826,Универсальное помещение,https://msk.n1.ru/view/115662581/?open_card_kn
590000,"улица Кожевническая, 5",Москва,10925,54,Универсальное помещение,https://msk.n1.ru/view/115661234/?open_card_kn
800000,"улица Дубининская, 59б",Москва,5284,151,Универсальное помещение,https://msk.n1.ru/view/115661116/?open_card_kn
280000,"улица Стахановская, 25 ст1",Москва,2000,140,Универсальное помещение,https://msk.n1.ru/view/115654328/?open_card_kn
872000,"Козихинский М. переулок, 16",Москва,7089,123,Универсальное помещение,https://msk.n1.ru/view/115654065/?open_card_kn
227200,"улица Скандинавия ЖК, 35.1.2",Москва,3200,71,Универсальное помещение,https://msk.n1.ru/view/115645493/?open_card_kn
73000,"улица Василия Ощепкова (Сосенское п.), 6",Москва,2000,36,Универсальное помещение,https://msk.n1.ru/view/115638936/?open_card_kn
590000,"улица Кожевническая, 5",Москва,10535,56,Универсальное помещение,https://msk.n1.ru/view/115624479/?open_card_kn
230492,"улица Нововатутинская-6-я (п Десеновское), 2",Москва,1488,154,Универсальное помещение,https://msk.n1.ru/view/115624456/?open_card_kn
300000,"проспект Куприна, 3",Москва,3151,95,Универсальное помещение,https://msk.n1.ru/view/115589927/?open_card_kn
210000,"проспект Куприна, 3",Москва,2505,83,Универсальное помещение,https://msk.n1.ru/view/115589914/?open_card_kn
2950000,"улица Воронцовские Пруды, 3",Москва,2950,1000,Универсальное помещение,https://msk.n1.ru/view/115533413/?open_card_kn
2950000,"улица Воронцовские Пруды, 3",Москва,2950,1000,Универсальное помещение,https://msk.n1.ru/view/115533395/?open_card_kn
4618750,"улица Стромынка, 25 ст1",Москва,2083,2217,Универсальное помещение,https://msk.n1.ru/view/115502615/?open_card_kn
300000,"Красносельский 3-й переулок, 19 ст7",Москва,3033,98,Универсальное помещение,https://msk.n1.ru/view/115466316/?open_card_kn
279680,"Мира проспект, 135а",Москва,3200,87,Универсальное помещение,https://msk.n1.ru/view/115328949/?open_card_kn
3751870,"улица Годовикова, 9 ст15",Москва,2224,1687,Универсальное помещение,https://msk.n1.ru/view/115244200/?open_card_kn
4983329,"улица Земляной Вал, 39 ст2",Москва,3834,1300,Универсальное помещение,https://msk.n1.ru/view/115244189/?open_card_kn
250000,"улица Дмитрия Ульянова, 10",Москва,1000,250,Универсальное помещение,https://msk.n1.ru/view/115240354/?open_card_kn
586400,"улица Бунинские Кварталы ЖК, 6.1",Москва,4000,146,Универсальное помещение,https://msk.n1.ru/view/115229781/?open_card_kn
330000,"Каширское шоссе, 3 ст9",Москва,2994,110,Универсальное помещение,https://msk.n1.ru/view/115203440/?open_card_kn
290000,"улица Маршала Бирюзова, 28",Москва,3558,81,Универсальное помещение,https://msk.n1.ru/view/115126180/?open_card_kn
310800,"улица Кировоградская, 9",Москва,1400,222,Универсальное помещение,https://msk.n1.ru/view/115091858/?open_card_kn
120000,"улица Краснодонская, 39",Москва,2173,55,Универсальное помещение,https://msk.n1.ru/view/114924726/?open_card_kn
300000,"улица Никулинская, 11",Москва,1764,170,Универсальное помещение,https://msk.n1.ru/view/114907739/?open_card_kn
416700,"улица Пяловская, 1",Москва,1500,277,Универсальное помещение,https://msk.n1.ru/view/114868487/?open_card_kn
448500,"Научный проезд, 17",Москва,1625,276,Универсальное помещение,https://msk.n1.ru/view/114847850/?open_card_kn
805000,"Научный проезд, 19",Москва,2000,402,Универсальное помещение,https://msk.n1.ru/view/114847250/?open_card_kn
5298796,"Докучаев переулок, 8",Москва,4334,1222,Универсальное помещение,https://msk.n1.ru/view/114768232/?open_card_kn
500000,"Университетский проспект, 9",Москва,1587,315,Универсальное помещение,https://msk.n1.ru/view/114739660/?open_card_kn
4783479,"улица Красносельская Нижн., 40",Москва,3084,1551,Универсальное помещение,https://msk.n1.ru/view/114688198/?open_card_kn
1190000,"улица Тагильская, 4 ст33",Москва,1294,919,Универсальное помещение,https://msk.n1.ru/view/114588169/?open_card_kn
8838500,"улица Магистральная 1-я, 11 ст1",Москва,2750,3214,Универсальное помещение,https://msk.n1.ru/view/114507441/?open_card_kn
150000,"Курсовой переулок, 15",Москва,2500,60,Универсальное помещение,https://msk.n1.ru/view/114478059/?open_card_kn
172500,"Курсовой переулок, 15",Москва,2500,69,Универсальное помещение,https://msk.n1.ru/view/114478001/?open_card_kn
160000,"Каширское шоссе, 144",Москва,1777,90,Универсальное помещение,https://msk.n1.ru/view/114444522/?open_card_kn
1983747,"улица Почтовая Б., 39 ст1",Москва,2084,952,Универсальное помещение,https://msk.n1.ru/view/114096149/?open_card_kn
550000,"улица Красносельская Нижн., 35 ст48",Москва,3096,177,Универсальное помещение,https://msk.n1.ru/view/113993777/?open_card_kn
900000,"улица Новый Арбат, 32",Москва,6617,136,Универсальное помещение,https://msk.n1.ru/view/113985311/?open_card_kn
619667,"улица Маршала Рыбалко, 2",Москва,4583,135,Универсальное помещение,https://msk.n1.ru/view/113831012/?open_card_kn
519000,"Саввинский Б. переулок, 9 ст3",Москва,2746,189,Универсальное помещение,https://msk.n1.ru/view/113805480/?open_card_kn
650000,"улица Бауманская 2-я, 9 ст3",Москва,3973,163,Универсальное помещение,https://msk.n1.ru/view/113689642/?open_card_kn
180000,"улица Минская, 2ж",Москва,7200,25,Универсальное помещение,https://msk.n1.ru/view/113408242/?open_card_kn
599999,"Лубянский проезд, 7 ст1",Москва,10909,55,Универсальное помещение,https://msk.n1.ru/view/113297312/?open_card_kn
1052000,"улица Вятская, 27 ст7",Москва,4000,263,Универсальное помещение,https://msk.n1.ru/view/113102185/?open_card_kn
249240,"Академика Сахарова проспект, 7",Москва,4650,53,Универсальное помещение,https://msk.n1.ru/view/113101786/?open_card_kn
2510489,"Ленинградское шоссе, 346",Москва,1375,1825,Универсальное помещение,https://msk.n1.ru/view/112754293/?open_card_kn
1000000,"Богословский переулок, 16 ст1",Москва,15128,66,Универсальное помещение,https://msk.n1.ru/view/112638076/?open_card_kn
470000,"Холодильный переулок, 3 ст3",Москва,3916,120,Универсальное помещение,https://msk.n1.ru/view/112630730/?open_card_kn
2228800,"улица Вятская, 27 ст13",Москва,5600,398,Универсальное помещение,https://msk.n1.ru/view/112362372/?open_card_kn
330000,"Университетский проспект, 21",Москва,1608,205,Универсальное помещение,https://msk.n1.ru/view/112077277/?open_card_kn
1048666,"улица Рочдельская, 15 ст8",Москва,4334,242,Универсальное помещение,https://msk.n1.ru/view/111721629/?open_card_kn
551625,"улица Рочдельская, 15 ст8",Москва,3750,147,Универсальное помещение,https://msk.n1.ru/view/111721621/?open_card_kn
